file_id,source_id,onset_ms,sampling_rate,snr_db,rms_db,peak_amplitude,is_clipped
XC400874_0,400874,0,16000,15.86,-31.48,0.1556,False
XC400874_2576,400874,2576,16000,8.04,-31.17,0.1691,False
XC400874_5130,400874,5130,16000,5.39,-37.25,0.1002,False
XC400874_8477,400874,8477,16000,10.57,-32.26,0.2292,False
XC404001_11103,404001,11103,16000,12.05,-32.39,0.2332,False
XC404001_164,404001,164,16000,14.14,-29.74,0.2113,False
XC404001_3825,404001,3825,16000,14.60,-30.80,0.2424,False
XC404001_7973,404001,7973,16000,12.85,-29.26,0.2180,False
XC434301_11543,434301,11543,16000,32.48,-25.17,0.6310,False
XC434301_14545,434301,14545,16000,39.47,-23.33,0.7977,False
XC434301_5543,434301,5543,16000,56.60,-28.46,0.3586,False
XC434301_8543,434301,8543,16000,26.38,-25.31,0.6230,False
XC434900_14266,434900,14266,16000,17.20,-23.61,0.5610,False
XC434900_1525,434900,1525,16000,17.40,-17.45,0.7295,False
XC434900_156267,434900,156267,16000,18.65,-20.77,0.5914,False
XC434900_22816,434900,22816,16000,17.88,-23.24,0.5716,False
XC434900_32915,434900,32915,16000,17.55,-21.96,0.5905,False
XC434900_42702,434900,42702,16000,16.50,-22.75,0.6032,False
XC434900_58104,434900,58104,16000,18.49,-22.54,0.6924,False
XC434900_5923,434900,5923,16000,16.66,-23.73,0.5606,False
XC434900_72945,434900,72945,16000,15.99,-22.34,0.5829,False
XC434900_81122,434900,81122,16000,16.86,-21.73,0.5737,False
XC439488_0,439488,0,16000,15.04,-32.54,0.2076,False
XC439488_3000,439488,3000,16000,16.61,-24.50,0.7549,False
XC439488_6000,439488,6000,16000,20.89,-16.30,0.9162,False
XC439488_9426,439488,9426,16000,13.95,-23.39,0.6477,False
XC445754_1173,445754,1173,16000,7.47,-27.10,0.3195,False
XC445754_12421,445754,12421,16000,4.48,-24.02,0.3633,False
XC445754_3800,445754,3800,16000,9.21,-23.00,0.4743,False
XC445754_6466,445754,6466,16000,4.44,-24.29,0.4512,False
XC445754_9444,445754,9444,16000,2.82,-25.90,0.8247,False
XC447638_0,447638,0,16000,8.18,-40.17,0.0699,False
XC447638_12385,447638,12385,16000,7.05,-40.10,0.0670,False
XC447638_19067,447638,19067,16000,7.29,-39.97,0.0716,False
XC447638_22076,447638,22076,16000,6.23,-39.99,0.0673,False
XC447638_27807,447638,27807,16000,7.17,-39.49,0.0753,False
XC447638_32484,447638,32484,16000,6.97,-39.58,0.0770,False
XC447638_3837,447638,3837,16000,7.78,-40.05,0.0705,False
XC447638_9385,447638,9385,16000,7.63,-39.81,0.0816,False
XC447639_0,447639,0,16000,2.95,-43.88,0.0345,False
XC447639_13551,447639,13551,16000,3.57,-42.10,0.0441,False
XC447639_3000,447639,3000,16000,2.54,-43.26,0.0360,False
XC447639_7741,447639,7741,16000,2.83,-41.97,0.0407,False
XC461650_0,461650,0,16000,9.09,-39.59,0.0607,False
XC461650_3000,461650,3000,16000,6.57,-38.72,0.0586,False
XC461650_6609,461650,6609,16000,6.77,-38.46,0.0875,False
XC462874_6142,462874,6142,16000,15.54,-41.64,0.0892,False
XC462874_9142,462874,9142,16000,15.41,-41.42,0.0695,False
XC46439_0,46439,0,16000,5.38,-16.59,0.7241,False
XC46439_2599,46439,2599,16000,5.64,-17.06,0.7529,False
XC503286_15736,503286,15736,16000,1.29,-28.78,0.1874,False
XC503286_19789,503286,19789,16000,1.54,-28.59,0.2073,False
XC503286_29611,503286,29611,16000,1.07,-29.07,0.1520,False
XC503286_50897,503286,50897,16000,2.72,-28.29,0.3569,False
XC503286_55904,503286,55904,16000,2.49,-28.64,0.2399,False
XC503286_59711,503286,59711,16000,1.74,-29.27,0.2027,False
XC503286_8232,503286,8232,16000,1.34,-30.03,0.1347,False
XC522909_0,522909,0,16000,12.95,-36.93,0.1234,False
XC522909_16899,522909,16899,16000,11.42,-39.26,0.0889,False
XC522909_23319,522909,23319,16000,13.34,-37.69,0.0952,False
XC522909_29669,522909,29669,16000,14.25,-37.09,0.1076,False
XC522909_34796,522909,34796,16000,14.36,-36.61,0.1164,False
XC522909_4114,522909,4114,16000,11.95,-36.69,0.1173,False
XC522909_42289,522909,42289,16000,11.02,-39.14,0.0799,False
XC522909_57600,522909,57600,16000,11.46,-38.90,0.0923,False
XC522909_64434,522909,64434,16000,10.67,-40.64,0.0712,False
XC522909_72165,522909,72165,16000,12.95,-37.42,0.1086,False
XC528907_15140,528907,15140,16000,3.23,-22.84,0.5121,False
XC528907_1748,528907,1748,16000,5.97,-23.72,0.5142,False
XC528907_21481,528907,21481,16000,3.88,-23.57,0.4815,False
XC528907_32036,528907,32036,16000,4.52,-22.80,0.6143,False
XC528907_43101,528907,43101,16000,3.64,-22.56,0.4510,False
XC528907_50562,528907,50562,16000,4.14,-22.43,0.4531,False
XC528907_57408,528907,57408,16000,5.44,-23.35,0.6360,False
XC528907_64838,528907,64838,16000,3.56,-25.86,0.3745,False
XC528907_90134,528907,90134,16000,7.38,-22.85,0.5583,False
XC528907_9488,528907,9488,16000,4.67,-24.93,0.4178,False
XC537518_10392,537518,10392,16000,13.06,-46.21,0.4102,False
XC537518_317,537518,317,16000,11.79,-48.33,0.0337,False
XC537518_3441,537518,3441,16000,8.40,-49.50,0.0257,False
XC537518_6750,537518,6750,16000,12.02,-48.95,0.0372,False
XC541311_12496,541311,12496,16000,4.32,-45.26,0.0396,False
XC541311_17292,541311,17292,16000,6.10,-45.12,0.0420,False
XC541311_4051,541311,4051,16000,5.23,-44.78,0.0428,False
XC541311_8336,541311,8336,16000,5.46,-44.40,0.0458,False
XC559644_0,559644,0,16000,13.40,-46.62,0.0387,False
XC559644_14334,559644,14334,16000,12.74,-47.31,0.0307,False
XC559644_17870,559644,17870,16000,12.84,-46.60,0.0368,False
XC559644_21504,559644,21504,16000,12.77,-47.58,0.0309,False
XC559644_26097,559644,26097,16000,13.42,-47.05,0.0345,False
XC559644_2683,559644,2683,16000,11.83,-47.95,0.0326,False
XC559644_29345,559644,29345,16000,12.23,-46.63,0.0365,False
XC559644_32665,559644,32665,16000,10.67,-46.46,0.0366,False
XC559644_5753,559644,5753,16000,13.61,-47.16,0.0307,False
XC559644_9106,559644,9106,16000,14.34,-46.74,0.0360,False
XC559916_0,559916,0,16000,9.72,-43.06,0.0552,False
XC559916_13857,559916,13857,16000,11.45,-42.02,0.0571,False
XC559916_17042,559916,17042,16000,11.47,-42.63,0.0582,False
XC559916_20065,559916,20065,16000,11.03,-42.17,0.0556,False
XC559916_22942,559916,22942,16000,10.15,-43.11,0.0570,False
XC559916_27930,559916,27930,16000,10.14,-41.89,0.0555,False
XC559916_3310,559916,3310,16000,11.36,-42.71,0.0599,False
XC559916_6245,559916,6245,16000,10.98,-42.15,0.0547,False
XC559916_9178,559916,9178,16000,10.25,-43.09,0.0579,False
XC560520_0,560520,0,16000,19.23,-27.58,0.4781,False
XC560520_10139,560520,10139,16000,19.78,-22.36,0.7071,False
XC560520_15002,560520,15002,16000,20.63,-22.36,0.8316,False
XC560520_21839,560520,21839,16000,25.18,-21.06,0.8218,False
XC560520_3000,560520,3000,16000,19.81,-23.38,0.6974,False
XC560520_30306,560520,30306,16000,26.38,-20.42,0.9936,True
XC560520_35284,560520,35284,16000,16.74,-21.86,0.7408,False
XC560520_38791,560520,38791,16000,23.62,-25.08,0.7185,False
XC560520_46490,560520,46490,16000,22.13,-25.61,0.6948,False
XC560520_49833,560520,49833,16000,21.77,-23.24,0.6993,False
XC576417_0,576417,0,16000,6.40,-24.07,0.3917,False
XC576417_12147,576417,12147,16000,5.47,-24.30,0.4099,False
XC576417_5656,576417,5656,16000,5.68,-24.84,0.3338,False
XC578384_12998,578384,12998,16000,9.29,-25.25,0.2754,False
XC578384_16006,578384,16006,16000,9.54,-19.68,0.5642,False
XC578384_19006,578384,19006,16000,13.20,-20.00,0.5851,False
XC578384_23762,578384,23762,16000,10.53,-24.76,0.3281,False
XC578384_27025,578384,27025,16000,8.59,-27.21,0.3461,False
XC578384_2763,578384,2763,16000,9.73,-21.74,0.3781,False
XC580215_11331,580215,11331,16000,14.95,-34.33,0.1639,False
XC580215_15063,580215,15063,16000,17.87,-33.46,0.1854,False
XC580215_18372,580215,18372,16000,16.15,-36.79,0.0963,False
XC580215_5330,580215,5330,16000,15.52,-33.62,0.1742,False
XC580215_8331,580215,8331,16000,15.06,-33.33,0.1599,False
XC580215_851,580215,851,16000,8.34,-30.58,0.1349,False
XC588080_650,588080,650,16000,28.02,-20.08,0.5725,False
XC589483_0,589483,0,16000,9.30,-40.25,0.0750,False
XC589483_10205,589483,10205,16000,13.98,-32.67,0.1388,False
XC589483_13218,589483,13218,16000,13.15,-34.33,0.1192,False
XC589483_16283,589483,16283,16000,12.70,-35.48,0.1252,False
XC589483_23513,589483,23513,16000,17.81,-32.67,0.1358,False
XC589483_27896,589483,27896,16000,15.40,-35.20,0.1423,False
XC589483_3112,589483,3112,16000,10.57,-37.91,0.1165,False
XC589483_6929,589483,6929,16000,14.21,-35.36,0.1232,False
XC589824_12445,589824,12445,16000,20.93,-24.24,0.4411,False
XC589824_20836,589824,20836,16000,18.44,-25.63,0.4402,False
XC589824_24224,589824,24224,16000,17.93,-25.12,0.5592,False
XC589824_28004,589824,28004,16000,22.24,-22.36,0.7521,False
XC589824_33453,589824,33453,16000,21.15,-23.98,0.5999,False
XC589824_36621,589824,36621,16000,22.94,-22.43,0.7046,False
XC589824_40419,589824,40419,16000,22.21,-22.83,0.7430,False
XC589824_43638,589824,43638,16000,21.39,-23.66,0.6663,False
XC589824_5334,589824,5334,16000,19.81,-26.18,0.4222,False
XC589824_546,589824,546,16000,25.64,-26.29,0.3503,False
XC593996_13043,593996,13043,16000,22.87,-31.46,0.1946,False
XC593996_16655,593996,16655,16000,22.54,-31.36,0.2053,False
XC593996_170,593996,170,16000,28.01,-31.04,0.2043,False
XC593996_19655,593996,19655,16000,21.12,-31.28,0.1937,False
XC593996_22655,593996,22655,16000,21.84,-31.68,0.2010,False
XC593996_29118,593996,29118,16000,21.05,-31.20,0.2101,False
XC593996_32165,593996,32165,16000,23.93,-30.59,0.2006,False
XC593996_6782,593996,6782,16000,20.60,-31.83,0.1847,False
XC598171_10006,598171,10006,16000,19.55,-27.88,0.3043,False
XC598171_13973,598171,13973,16000,21.06,-28.10,0.2776,False
XC598171_18960,598171,18960,16000,23.18,-27.55,0.2773,False
XC598171_1932,598171,1932,16000,23.42,-28.13,0.2779,False
XC598171_25200,598171,25200,16000,22.31,-28.26,0.2844,False
XC598171_28927,598171,28927,16000,22.75,-29.03,0.2511,False
XC598171_6169,598171,6169,16000,19.52,-28.00,0.2831,False
XC616403_0,616403,0,16000,44.88,-27.88,0.3704,False
XC616403_2999,616403,2999,16000,45.32,-27.89,0.3627,False
XC616403_5999,616403,5999,16000,43.89,-27.57,0.5463,False
XC618483_13944,618483,13944,16000,9.05,-39.00,0.1093,False
XC618483_18370,618483,18370,16000,10.12,-38.23,0.0916,False
XC618483_23819,618483,23819,16000,12.83,-38.57,0.1047,False
XC618483_33287,618483,33287,16000,6.94,-36.09,0.0893,False
XC618483_4361,618483,4361,16000,12.98,-39.68,0.0945,False
XC618483_49,618483,49,16000,12.88,-41.74,0.0667,False
XC618483_9884,618483,9884,16000,6.69,-35.06,0.1351,False
XC655104_0,655104,0,16000,2.45,-32.40,0.1494,False
XC655104_10331,655104,10331,16000,3.09,-32.48,0.0844,False
XC655104_13399,655104,13399,16000,2.56,-32.57,0.0896,False
XC655104_3000,655104,3000,16000,2.82,-32.63,0.1026,False
XC655104_6897,655104,6897,16000,2.60,-32.89,0.0957,False
XC665873_0,665873,0,16000,3.54,-29.14,0.2033,False
XC665873_18046,665873,18046,16000,3.87,-29.28,0.2584,False
XC665873_22697,665873,22697,16000,3.25,-29.13,0.2538,False
XC665873_27108,665873,27108,16000,3.37,-30.23,0.2088,False
XC665873_30103,665873,30103,16000,2.79,-30.19,0.1647,False
XC665873_3111,665873,3111,16000,2.73,-29.79,0.1706,False
XC665873_33098,665873,33098,16000,2.94,-30.11,0.2335,False
XC665873_37814,665873,37814,16000,3.01,-29.58,0.2779,False
XC665873_40809,665873,40809,16000,3.84,-28.90,0.2748,False
XC665873_8905,665873,8905,16000,2.51,-30.96,0.1878,False
XC713711_0,713711,0,16000,8.96,-20.03,0.5511,False
XC713711_2288,713711,2288,16000,7.88,-21.60,0.3952,False
XC748014_12988,748014,12988,16000,13.76,-22.11,0.5067,False
XC748014_15985,748014,15985,16000,13.23,-22.63,0.4994,False
XC748014_18996,748014,18996,16000,13.55,-22.45,0.5259,False
XC748014_21993,748014,21993,16000,13.62,-22.37,0.5355,False
XC748014_24990,748014,24990,16000,13.24,-22.59,0.5132,False
XC748014_27997,748014,27997,16000,13.90,-22.14,0.5262,False
XC748014_3956,748014,3956,16000,11.41,-20.12,0.4990,False
XC748014_6967,748014,6967,16000,13.61,-21.69,0.5782,False
XC748014_945,748014,945,16000,12.65,-21.12,0.8370,False
XC748014_9977,748014,9977,16000,13.94,-22.06,0.5347,False
XC782724_0,782724,0,16000,7.22,-42.56,0.0779,False
XC782724_17035,782724,17035,16000,13.99,-39.01,0.1296,False
XC782724_20025,782724,20025,16000,14.48,-39.36,0.1058,False
XC782724_24132,782724,24132,16000,15.60,-38.44,0.1198,False
XC782724_27770,782724,27770,16000,15.02,-38.26,0.1110,False
XC782724_30796,782724,30796,16000,16.03,-36.80,0.1306,False
XC782724_34937,782724,34937,16000,16.78,-36.68,0.1402,False
XC782724_48353,782724,48353,16000,15.98,-36.61,0.1453,False
XC782724_56151,782724,56151,16000,15.39,-37.02,0.1267,False
XC782724_6698,782724,6698,16000,9.99,-41.97,0.0697,False
XC783712_0,783712,0,16000,16.03,-37.69,0.1118,False
XC783712_14454,783712,14454,16000,13.81,-38.81,0.0799,False
XC783712_21219,783712,21219,16000,20.26,-34.68,0.1006,False
XC783712_29776,783712,29776,16000,16.93,-38.22,0.0847,False
XC783712_5652,783712,5652,16000,16.42,-36.32,0.1062,False
XC783712_9641,783712,9641,16000,16.98,-35.67,0.1061,False
XC78420_11293,78420,11293,16000,6.29,-28.48,0.1636,False
XC78420_263,78420,263,16000,6.32,-29.18,0.1310,False
XC78420_31153,78420,31153,16000,6.49,-26.52,0.2721,False
XC784604_0,784604,0,16000,13.28,-28.66,0.2663,False
XC784604_10694,784604,10694,16000,19.61,-26.97,0.3539,False
XC784604_13829,784604,13829,16000,15.45,-27.62,0.2931,False
XC784604_3011,784604,3011,16000,10.13,-28.86,0.2612,False
XC784604_6791,784604,6791,16000,16.85,-26.36,0.3477,False
XC787534_17382,787534,17382,16000,5.35,-44.47,0.0485,False
XC787534_21558,787534,21558,16000,6.34,-42.17,0.0555,False
XC787534_6345,787534,6345,16000,4.93,-44.73,0.0477,False
XC787534_9351,787534,9351,16000,5.35,-44.61,0.0517,False
XC787535_13249,787535,13249,16000,8.88,-40.48,0.0745,False
XC787535_149,787535,149,16000,9.20,-39.80,0.0723,False
XC787535_16076,787535,16076,16000,7.76,-39.57,0.0872,False
XC787535_3150,787535,3150,16000,8.32,-40.85,0.0767,False
XC788244_11027,788244,11027,16000,3.58,-40.07,0.0533,False
XC788244_255,788244,255,16000,8.42,-35.37,0.0756,False
XC788244_7476,788244,7476,16000,3.45,-39.00,0.0717,False
XC788771_11635,788771,11635,16000,18.68,-21.41,0.6515,False
XC788771_3629,788771,3629,16000,13.18,-22.28,0.6098,False
XC788771_610,788771,610,16000,13.36,-20.56,0.5895,False
XC797139_20126,797139,20126,16000,15.87,-19.86,0.6024,False
XC797139_27897,797139,27897,16000,14.31,-20.54,0.6294,False
XC797139_31301,797139,31301,16000,13.84,-21.02,0.5759,False
XC797139_37143,797139,37143,16000,15.67,-19.96,0.5887,False
XC797139_428,797139,428,16000,20.42,-18.01,0.8789,False
XC797139_47728,797139,47728,16000,16.54,-20.08,0.9439,False
XC797139_53195,797139,53195,16000,15.43,-20.06,0.5644,False
XC797139_57724,797139,57724,16000,18.08,-19.37,0.7336,False
XC797139_7423,797139,7423,16000,17.51,-18.22,0.8347,False
XC828507_11011,828507,11011,16000,16.47,-30.99,0.1610,False
XC828507_16803,828507,16803,16000,18.63,-29.07,0.2888,False
XC828507_22277,828507,22277,16000,19.10,-30.69,0.1727,False
XC828507_3565,828507,3565,16000,16.45,-31.54,0.1635,False
XC828507_441,828507,441,16000,22.11,-30.22,0.2847,False
XC830483_0,830483,0,16000,22.35,-26.03,0.3828,False
XC830483_3000,830483,3000,16000,23.10,-31.21,0.2464,False
XC830483_5758,830483,5758,16000,19.70,-29.06,0.2961,False
XC830483_9704,830483,9704,16000,26.02,-28.01,0.3781,False
XC830484_0,830484,0,16000,21.41,-32.18,0.1637,False
XC830484_11640,830484,11640,16000,18.11,-34.65,0.1512,False
XC830484_5259,830484,5259,16000,21.88,-32.24,0.1748,False
XC830485_0,830485,0,16000,17.64,-36.40,0.1132,False
XC830485_7574,830485,7574,16000,21.48,-32.10,0.1471,False
XC844118_0,844118,0,16000,5.33,-52.41,0.0141,False
XC844118_12758,844118,12758,16000,4.69,-52.60,0.0096,False
XC844118_15760,844118,15760,16000,5.60,-53.02,0.0096,False
XC844118_20618,844118,20618,16000,12.00,-44.88,0.0669,False
XC844118_3153,844118,3153,16000,5.37,-52.02,0.0113,False
XC844118_6180,844118,6180,16000,5.18,-52.56,0.0115,False
XC844118_9755,844118,9755,16000,4.79,-52.92,0.0102,False
XC844626_290,844626,290,16000,23.91,-20.53,0.6999,False
XC844747_1087,844747,1087,16000,21.12,-18.81,0.6962,False
XC848443_10525,848443,10525,16000,18.21,-37.57,0.1642,False
XC848443_4533,848443,4533,16000,19.45,-35.88,0.1347,False
XC848443_465,848443,465,16000,18.11,-36.31,0.1199,False
XC861442_0,861442,0,16000,27.93,-33.98,0.1330,False
XC861442_109236,861442,109236,16000,18.05,-34.07,0.1616,False
XC861442_113195,861442,113195,16000,18.79,-33.51,0.1627,False
XC861442_116248,861442,116248,16000,20.96,-33.97,0.1559,False
XC861442_35804,861442,35804,16000,21.03,-29.10,0.1969,False
XC861442_56781,861442,56781,16000,21.19,-29.22,0.2061,False
XC861442_5786,861442,5786,16000,17.85,-33.62,0.1464,False
XC861442_77966,861442,77966,16000,21.80,-29.41,0.1992,False
XC861442_9609,861442,9609,16000,18.40,-33.03,0.1708,False
XC861442_96224,861442,96224,16000,21.63,-28.97,0.2086,False
XC883425_0,883425,0,16000,2.57,-17.04,0.6165,False
XC883425_13650,883425,13650,16000,2.93,-18.96,0.5909,False
XC883425_17483,883425,17483,16000,2.77,-18.35,0.4998,False
XC883425_20479,883425,20479,16000,2.73,-18.19,0.5510,False
XC883425_23492,883425,23492,16000,2.66,-18.85,0.5133,False
XC883425_5734,883425,5734,16000,2.81,-17.89,0.6736,False
XC883425_9443,883425,9443,16000,3.16,-18.45,0.6700,False
XC88905_1222,88905,1222,16000,12.27,-38.34,0.0604,False
XC88906_1150,88906,1150,16000,13.72,-37.95,0.0595,False
XC904166_0,904166,0,16000,30.49,-33.04,0.1866,False
XC904166_12133,904166,12133,16000,22.09,-33.83,0.1894,False
XC904166_21273,904166,21273,16000,17.57,-33.19,0.1891,False
XC904166_24879,904166,24879,16000,24.02,-33.09,0.1954,False
XC904166_3000,904166,3000,16000,19.80,-34.16,0.1891,False
XC904166_5999,904166,5999,16000,22.18,-33.68,0.1878,False
XC91414_10215,91414,10215,16000,15.23,-23.15,0.6583,False
XC91414_13308,91414,13308,16000,16.21,-22.12,0.8195,False
XC91414_17313,91414,17313,16000,19.79,-24.40,0.6114,False
XC91414_1841,91414,1841,16000,19.24,-19.34,0.9283,False
XC91414_21574,91414,21574,16000,16.06,-24.48,0.7559,False
XC91414_24713,91414,24713,16000,16.84,-24.28,0.8274,False
XC91414_28974,91414,28974,16000,20.32,-23.14,0.7053,False
XC91414_6619,91414,6619,16000,16.17,-22.88,0.6715,False
XC918374_0,918374,0,16000,8.91,-33.23,0.1334,False
XC918374_11550,918374,11550,16000,6.40,-38.22,0.0884,False
XC918374_14676,918374,14676,16000,6.24,-38.25,0.0943,False
XC918374_17859,918374,17859,16000,4.37,-39.33,0.0812,False
XC918374_20956,918374,20956,16000,5.65,-38.02,0.0914,False
XC918374_24047,918374,24047,16000,6.10,-37.97,0.1045,False
XC918374_28195,918374,28195,16000,7.31,-37.15,0.1099,False
XC918374_3000,918374,3000,16000,7.74,-33.92,0.1094,False
XC936403_17421,936403,17421,16000,10.17,-23.43,0.7405,False
XC936403_198,936403,198,16000,18.04,-21.72,0.7656,False
XC936403_26646,936403,26646,16000,11.14,-23.04,0.7411,False
XC936403_30330,936403,30330,16000,12.04,-22.62,0.7715,False
XC936403_56177,936403,56177,16000,12.68,-14.82,0.5498,False
XC936403_62631,936403,62631,16000,14.13,-19.55,0.6160,False
XC936403_66801,936403,66801,16000,12.58,-19.38,0.6367,False
XC936403_71257,936403,71257,16000,10.57,-20.60,0.5239,False
XC936403_83195,936403,83195,16000,11.21,-20.72,0.6155,False
XC936403_93191,936403,93191,16000,12.26,-20.81,0.5201,False
XC936889_0,936889,0,16000,25.33,-20.03,0.9456,False
XC936889_10302,936889,10302,16000,12.12,-23.39,0.5887,False
XC936889_13939,936889,13939,16000,12.49,-22.97,0.6109,False
XC936889_16947,936889,16947,16000,14.32,-24.76,0.5936,False
XC936889_3000,936889,3000,16000,12.65,-22.41,0.6440,False
XC936889_6880,936889,6880,16000,15.52,-20.02,0.7082,False
XC942394_12681,942394,12681,16000,27.28,-36.83,0.1449,False
XC942394_2684,942394,2684,16000,17.09,-26.25,0.4371,False
XC942394_5889,942394,5889,16000,15.87,-27.90,0.3507,False
XC942394_9676,942394,9676,16000,17.73,-25.08,0.3239,False
XC973067_16926,973067,16926,16000,16.36,-15.11,0.7555,False
XC973067_19705,973067,19705,16000,14.27,-17.29,0.7904,False
XC973067_213,973067,213,16000,19.65,-17.02,0.7197,False
XC973067_22469,973067,22469,16000,14.77,-16.88,0.9088,False
XC973067_25234,973067,25234,16000,14.41,-16.76,0.9316,False
XC973067_27775,973067,27775,16000,14.62,-17.48,0.8020,False
XC973067_30987,973067,30987,16000,21.13,-18.13,0.8661,False
XC973067_3213,973067,3213,16000,16.70,-17.58,0.7220,False
XC973067_6213,973067,6213,16000,16.51,-17.28,0.8832,False
XC973067_9213,973067,9213,16000,16.48,-17.19,0.8519,False
XC973127_30273,973127,30273,16000,10.36,-35.84,0.1447,False
XC973127_39727,973127,39727,16000,9.42,-34.82,0.1575,False
XC973127_43720,973127,43720,16000,9.58,-34.57,0.1245,False
XC973127_51042,973127,51042,16000,10.86,-34.31,0.1332,False
XC973127_54921,973127,54921,16000,10.28,-34.58,0.1266,False
XC973127_59281,973127,59281,16000,11.35,-34.35,0.1421,False
XC973127_69015,973127,69015,16000,10.39,-35.88,0.1347,False
XC973127_72189,973127,72189,16000,11.90,-34.55,0.1527,False
XC973914_0,973914,0,16000,12.71,-20.09,0.5434,False
XC973914_12000,973914,12000,16000,10.49,-23.89,0.5184,False
XC973914_3000,973914,3000,16000,11.58,-21.95,0.7227,False
XC973914_6000,973914,6000,16000,10.71,-22.28,0.6307,False
XC973914_9000,973914,9000,16000,12.14,-20.73,0.5978,False
XC981577_11857,981577,11857,16000,19.55,-37.47,0.1133,False
XC981577_1739,981577,1739,16000,16.76,-38.72,0.1008,False
XC981577_7182,981577,7182,16000,19.90,-33.81,0.1382,False
