file_id,source_id,clip_index,sampling_rate,snr_db,rms_db,peak_amplitude,is_clipped
XC461633_42447,461633,42447,16000,5.00,-40.04,0.0934,False
XC461633_7710,461633,7710,16000,4.73,-39.32,0.1122,False
XC472611_12294,472611,12294,16000,15.40,-30.05,0.4794,False
XC472611_16,472611,16,16000,19.53,-32.39,0.4135,False
XC472611_17599,472611,17599,16000,17.62,-27.22,0.5814,False
XC472611_25935,472611,25935,16000,17.37,-28.77,0.5629,False
XC472611_28935,472611,28935,16000,18.51,-27.65,0.5782,False
XC472611_32755,472611,32755,16000,17.56,-28.41,0.6028,False
XC472611_6271,472611,6271,16000,12.29,-33.37,0.4454,False
XC491974_11778,491974,11778,16000,3.49,-37.16,0.0965,False
XC491974_15843,491974,15843,16000,3.19,-37.88,0.0772,False
XC491974_21835,491974,21835,16000,3.69,-37.85,0.0736,False
XC491974_27621,491974,27621,16000,3.58,-39.46,0.0666,False
XC491974_35535,491974,35535,16000,3.31,-38.72,0.0643,False
XC491974_41599,491974,41599,16000,3.70,-38.49,0.0714,False
XC491974_835,491974,835,16000,7.59,-32.96,0.1145,False
XC498025_139,498025,139,16000,8.96,-26.69,0.6919,False
XC498025_3349,498025,3349,16000,8.90,-25.96,0.8873,False
XC507731_11467,507731,11467,16000,8.30,-34.56,0.2330,False
XC507731_15277,507731,15277,16000,11.42,-31.33,0.2638,False
XC507731_18785,507731,18785,16000,12.57,-30.68,0.3575,False
XC507731_21954,507731,21954,16000,13.51,-26.81,0.4898,False
XC507731_26085,507731,26085,16000,12.71,-25.13,0.5788,False
XC507731_30347,507731,30347,16000,12.65,-24.75,0.6738,False
XC507731_309,507731,309,16000,10.51,-33.10,0.2379,False
XC507731_34346,507731,34346,16000,12.01,-24.82,0.6508,False
XC507731_4130,507731,4130,16000,10.93,-30.51,0.3567,False
XC507731_7547,507731,7547,16000,11.90,-30.02,0.3322,False
XC507734_14288,507734,14288,16000,25.41,-28.44,0.4341,False
XC507734_29370,507734,29370,16000,26.09,-28.76,0.5363,False
XC507734_40613,507734,40613,16000,26.99,-28.52,0.5346,False
XC507734_56837,507734,56837,16000,27.00,-27.36,0.5796,False
XC507734_5888,507734,5888,16000,28.66,-26.85,0.5397,False
XC575951_11638,575951,11638,16000,10.88,-30.17,0.3148,False
XC575951_7363,575951,7363,16000,13.12,-28.46,0.3413,False
XC575951_99,575951,99,16000,16.05,-26.54,0.3466,False
XC588920_17935,588920,17935,16000,8.14,-51.31,0.0420,False
XC588920_22206,588920,22206,16000,9.73,-49.33,0.0464,False
XC588920_30476,588920,30476,16000,9.62,-50.67,0.0282,False
XC588920_34936,588920,34936,16000,9.89,-49.98,0.0397,False
XC588920_42663,588920,42663,16000,5.15,-53.16,0.0215,False
XC588920_51895,588920,51895,16000,7.54,-50.75,0.0356,False
XC588920_58565,588920,58565,16000,7.07,-51.85,0.0345,False
XC588920_74671,588920,74671,16000,9.26,-49.92,0.0501,False
XC588920_78616,588920,78616,16000,8.60,-49.42,0.0401,False
XC588920_83559,588920,83559,16000,9.81,-50.22,0.0366,False
XC597045_1331,597045,1331,16000,2.31,-30.31,0.3416,False
XC597124_0,597124,0,16000,3.10,-33.22,0.1706,False
XC597124_3000,597124,3000,16000,3.01,-32.97,0.1790,False
XC597124_6000,597124,6000,16000,3.37,-32.71,0.1845,False
XC597327_11897,597327,11897,16000,18.35,-29.38,0.6208,False
XC597327_15871,597327,15871,16000,20.23,-28.27,0.7227,False
XC597327_23725,597327,23725,16000,22.08,-24.01,0.9552,False
XC597327_5487,597327,5487,16000,11.30,-36.22,0.1118,False
XC597327_556,597327,556,16000,12.79,-33.81,0.2015,False
XC601043_113,601043,113,16000,15.96,-34.22,0.2666,False
XC601043_11736,601043,11736,16000,14.76,-34.82,0.2397,False
XC601043_15381,601043,15381,16000,9.32,-37.02,0.2910,False
XC601043_18951,601043,18951,16000,15.86,-33.59,0.2444,False
XC601043_22349,601043,22349,16000,14.84,-34.72,0.2607,False
XC601043_28351,601043,28351,16000,15.26,-36.13,0.2534,False
XC601043_31454,601043,31454,16000,16.12,-35.84,0.2675,False
XC601043_34575,601043,34575,16000,15.49,-35.83,0.2555,False
XC601043_4347,601043,4347,16000,17.10,-33.80,0.2906,False
XC601043_7672,601043,7672,16000,14.84,-35.84,0.2553,False
XC604692_15127,604692,15127,16000,3.15,-21.41,0.5597,False
XC604692_28641,604692,28641,16000,3.30,-22.56,0.6242,False
XC604692_2997,604692,2997,16000,2.95,-21.20,0.4666,False
XC604692_7257,604692,7257,16000,3.74,-21.28,0.4820,False
XC612271_2159,612271,2159,16000,15.90,-27.07,0.4291,False
XC612274_0,612274,0,16000,9.30,-25.40,0.2962,False
XC612274_5899,612274,5899,16000,8.82,-27.35,0.2577,False
XC619291_2921,619291,2921,16000,17.42,-29.70,0.3550,False
XC639792_0,639792,0,16000,12.97,-30.23,0.4090,False
XC639792_13000,639792,13000,16000,13.98,-29.00,0.3494,False
XC639792_16000,639792,16000,16000,14.68,-28.88,0.3950,False
XC639792_19297,639792,19297,16000,12.28,-31.25,0.3894,False
XC639792_25740,639792,25740,16000,15.92,-28.47,0.3896,False
XC639792_3113,639792,3113,16000,14.03,-28.65,0.3112,False
XC639792_6365,639792,6365,16000,12.51,-29.20,0.3239,False
XC639792_9441,639792,9441,16000,16.84,-25.85,0.6301,False
XC657630_12218,657630,12218,16000,8.69,-20.97,1.0000,True
XC657630_219,657630,219,16000,8.44,-21.08,1.0000,True
XC657630_5064,657630,5064,16000,10.69,-19.60,1.0000,True
XC657630_8425,657630,8425,16000,9.88,-19.37,1.0000,True
XC707485_20518,707485,20518,16000,13.91,-37.95,0.1582,False
XC707485_28497,707485,28497,16000,14.60,-37.73,0.1879,False
XC707485_35767,707485,35767,16000,16.03,-37.78,0.1749,False
XC707485_44268,707485,44268,16000,16.22,-37.57,0.1822,False
XC707485_52586,707485,52586,16000,14.39,-40.31,0.1836,False
XC707485_5637,707485,5637,16000,14.66,-38.39,0.1624,False
XC755258_25434,755258,25434,16000,13.26,-36.81,0.1675,False
XC755258_29397,755258,29397,16000,13.87,-36.78,0.1656,False
XC755258_34203,755258,34203,16000,14.86,-36.49,0.1933,False
XC755258_39455,755258,39455,16000,14.95,-36.51,0.1771,False
XC755258_44195,755258,44195,16000,13.40,-38.04,0.1665,False
XC755258_9149,755258,9149,16000,12.99,-36.42,0.1778,False
XC756624_14740,756624,14740,16000,8.47,-29.00,0.6135,False
XC756624_24965,756624,24965,16000,9.46,-27.15,0.6378,False
XC756624_6485,756624,6485,16000,7.68,-28.87,0.6432,False
XC756624_67671,756624,67671,16000,11.99,-25.36,0.6550,False
XC756625_10556,756625,10556,16000,10.87,-26.78,0.6018,False
XC756625_13810,756625,13810,16000,13.58,-24.35,0.6949,False
XC756625_17396,756625,17396,16000,12.37,-25.42,0.6465,False
XC756625_20563,756625,20563,16000,11.75,-25.00,0.6664,False
XC756625_27308,756625,27308,16000,12.42,-24.31,0.6437,False
XC756625_28,756625,28,16000,9.93,-25.04,0.5721,False
XC756625_31258,756625,31258,16000,13.43,-23.53,0.6316,False
XC756625_39527,756625,39527,16000,12.29,-24.30,0.6714,False
XC756625_42857,756625,42857,16000,10.99,-26.54,0.6252,False
XC756625_7359,756625,7359,16000,12.95,-23.65,0.6133,False
XC761749_13469,761749,13469,16000,16.95,-34.80,0.2326,False
XC761749_1588,761749,1588,16000,15.10,-35.39,0.1992,False
XC761749_16507,761749,16507,16000,16.39,-37.90,0.2071,False
XC761749_22677,761749,22677,16000,16.50,-35.61,0.1910,False
XC761749_32019,761749,32019,16000,16.77,-31.90,0.3029,False
XC761749_40583,761749,40583,16000,16.73,-32.17,0.3110,False
XC761749_8091,761749,8091,16000,17.13,-35.15,0.2330,False
XC778393_10602,778393,10602,16000,5.01,-32.69,0.2750,False
XC778393_1153,778393,1153,16000,5.87,-31.94,0.2839,False
XC778393_14348,778393,14348,16000,5.06,-32.33,0.2708,False
XC778393_18380,778393,18380,16000,6.85,-30.84,0.2832,False
XC778393_22912,778393,22912,16000,5.08,-31.18,0.3301,False
XC778393_28405,778393,28405,16000,5.87,-29.62,0.4185,False
XC778393_33644,778393,33644,16000,5.96,-29.83,0.4353,False
XC778393_37449,778393,37449,16000,5.03,-30.46,0.4478,False
XC778393_43046,778393,43046,16000,6.95,-28.93,0.4523,False
XC778393_5684,778393,5684,16000,5.29,-31.61,0.2743,False
XC778394_13912,778394,13912,16000,10.74,-28.37,0.5565,False
XC778394_22648,778394,22648,16000,11.02,-27.38,0.5593,False
XC778394_27504,778394,27504,16000,11.53,-27.46,0.5197,False
XC778394_31810,778394,31810,16000,9.10,-28.27,0.5187,False
XC778394_36202,778394,36202,16000,8.19,-30.13,0.5076,False
XC778394_40201,778394,40201,16000,9.61,-28.93,0.5317,False
XC778394_4570,778394,4570,16000,10.61,-27.97,0.5031,False
XC783852_0,783852,0,16000,7.75,-37.17,0.1309,False
XC797696_12893,797696,12893,16000,6.89,-48.05,0.0340,False
XC797696_18893,797696,18893,16000,7.43,-47.78,0.0348,False
XC797696_2156,797696,2156,16000,6.65,-48.50,0.0346,False
XC797696_30893,797696,30893,16000,6.33,-48.49,0.0301,False
XC797696_36222,797696,36222,16000,5.62,-49.43,0.0276,False
XC797696_9893,797696,9893,16000,7.62,-47.45,0.0325,False
XC798675_1161,798675,1161,16000,10.62,-47.54,0.0573,False
XC798675_12986,798675,12986,16000,10.87,-47.93,0.0580,False
XC798675_16947,798675,16947,16000,13.05,-44.56,0.0699,False
XC798675_22869,798675,22869,16000,12.96,-44.46,0.0679,False
XC798675_28049,798675,28049,16000,12.18,-44.79,0.0663,False
XC798675_38837,798675,38837,16000,14.61,-42.53,0.0769,False
XC798675_5389,798675,5389,16000,10.97,-46.95,0.0679,False
XC798675_9320,798675,9320,16000,11.76,-46.21,0.0587,False
XC809146_11274,809146,11274,16000,9.16,-30.87,0.1316,False
XC809146_22130,809146,22130,16000,8.85,-30.48,0.1566,False
XC809146_32016,809146,32016,16000,9.92,-30.52,0.1434,False
XC809146_48606,809146,48606,16000,9.69,-29.68,0.1411,False
XC809146_70090,809146,70090,16000,8.99,-31.04,0.1462,False
XC809179_10520,809179,10520,16000,26.24,-29.00,0.4949,False
XC809179_15430,809179,15430,16000,29.18,-28.48,0.4842,False
XC809179_34619,809179,34619,16000,31.94,-29.21,0.4841,False
XC809179_37725,809179,37725,16000,31.02,-31.12,0.4782,False
XC809179_4050,809179,4050,16000,11.17,-49.83,0.0358,False
XC809179_643,809179,643,16000,10.65,-49.31,0.0349,False
XC809179_7277,809179,7277,16000,26.25,-30.02,0.4837,False
XC809180_17648,809180,17648,16000,21.06,-29.58,0.2325,False
XC809180_23475,809180,23475,16000,21.29,-29.72,0.2114,False
XC809180_29475,809180,29475,16000,18.74,-29.60,0.2177,False
XC809180_3418,809180,3418,16000,22.41,-30.28,0.1974,False
XC809180_9006,809180,9006,16000,22.16,-30.12,0.2130,False
XC809701_13532,809701,13532,16000,10.53,-29.07,0.3413,False
XC809701_19532,809701,19532,16000,11.67,-30.64,0.3839,False
XC809701_22532,809701,22532,16000,12.85,-29.59,0.3591,False
XC809701_28672,809701,28672,16000,13.72,-29.30,0.3869,False
XC809701_36894,809701,36894,16000,11.26,-28.24,0.3934,False
XC809701_3820,809701,3820,16000,10.87,-31.27,0.3071,False
XC809701_54561,809701,54561,16000,12.33,-30.44,0.3799,False
XC809701_6820,809701,6820,16000,11.08,-32.39,0.3635,False
XC809701_820,809701,820,16000,10.29,-33.24,0.3200,False
XC809896_119861,809896,119861,16000,17.73,-32.63,0.3922,False
XC809896_128289,809896,128289,16000,17.21,-33.36,0.4263,False
XC809896_1576,809896,1576,16000,16.84,-33.69,0.2466,False
XC809896_23671,809896,23671,16000,17.98,-31.31,0.2846,False
XC809896_4820,809896,4820,16000,17.18,-32.00,0.2823,False
XC809896_85961,809896,85961,16000,17.53,-31.95,0.2963,False
XC810642_2050,810642,2050,16000,11.91,-41.67,0.0664,False
XC810642_5144,810642,5144,16000,19.62,-31.01,0.4986,False
XC810642_8183,810642,8183,16000,24.10,-28.72,0.4749,False
XC810643_2054,810643,2054,16000,12.84,-44.29,0.0490,False
XC810643_5099,810643,5099,16000,23.77,-28.57,0.4670,False
XC810643_8280,810643,8280,16000,24.44,-31.77,0.4609,False
XC810644_11958,810644,11958,16000,22.77,-27.80,0.5318,False
XC810644_2510,810644,2510,16000,9.08,-41.74,0.0845,False
XC810644_5758,810644,5758,16000,11.76,-39.12,0.0933,False
XC810644_8834,810644,8834,16000,20.64,-28.31,0.5276,False
XC810645_1546,810645,1546,16000,6.28,-45.19,0.0558,False
XC810645_15526,810645,15526,16000,10.15,-35.55,0.0939,False
XC810645_21526,810645,21526,16000,11.02,-35.00,0.1045,False
XC810645_27526,810645,27526,16000,12.05,-35.93,0.1270,False
XC810645_6352,810645,6352,16000,7.79,-39.93,0.0594,False
XC810646_15020,810646,15020,16000,27.20,-28.65,0.3683,False
XC810646_2111,810646,2111,16000,25.58,-33.29,0.2556,False
XC810646_22080,810646,22080,16000,27.39,-29.80,0.3572,False
XC810646_26470,810646,26470,16000,26.76,-30.51,0.3394,False
XC810646_31012,810646,31012,16000,24.70,-28.73,0.3552,False
XC810646_83827,810646,83827,16000,16.65,-27.75,0.2542,False
XC810646_96571,810646,96571,16000,13.88,-40.97,0.0554,False
XC810646_99576,810646,99576,16000,17.62,-38.59,0.0648,False
XC810648_2622,810648,2622,16000,14.39,-46.97,0.0416,False
XC810648_5915,810648,5915,16000,25.86,-29.76,0.4726,False
XC810648_9134,810648,9134,16000,27.54,-31.44,0.4400,False
XC820684_13006,820684,13006,16000,9.01,-40.20,0.1070,False
XC820684_3613,820684,3613,16000,8.01,-41.64,0.1061,False
XC820684_570,820684,570,16000,9.19,-39.08,0.1331,False
XC820684_6616,820684,6616,16000,7.90,-40.06,0.1169,False
XC820684_9870,820684,9870,16000,9.80,-40.35,0.0998,False
XC828236_13336,828236,13336,16000,7.91,-36.30,0.1501,False
XC828236_16752,828236,16752,16000,8.38,-37.65,0.1914,False
XC828236_23281,828236,23281,16000,7.22,-36.49,0.2103,False
XC828236_36459,828236,36459,16000,8.78,-37.15,0.1389,False
XC828236_4183,828236,4183,16000,8.42,-36.53,0.1758,False
XC828236_532,828236,532,16000,8.95,-36.02,0.1798,False
XC828236_9392,828236,9392,16000,8.34,-37.65,0.1579,False
XC829396_23477,829396,23477,16000,33.20,-25.21,0.7895,False
XC829396_30280,829396,30280,16000,27.86,-30.80,0.6411,False
XC829396_35151,829396,35151,16000,35.20,-23.10,0.8668,False
XC829396_43636,829396,43636,16000,33.01,-24.67,0.8404,False
XC829396_50355,829396,50355,16000,32.46,-24.67,0.8513,False
XC829396_60642,829396,60642,16000,29.21,-27.65,0.8419,False
XC840689_12863,840689,12863,16000,11.88,-37.48,0.0820,False
XC840689_3824,840689,3824,16000,10.14,-39.31,0.0583,False
XC864330_184,864330,184,16000,20.05,-25.44,0.8939,False
XC864330_3568,864330,3568,16000,15.54,-25.36,0.9189,False
XC864330_6685,864330,6685,16000,17.10,-24.02,0.9434,False
XC872918_12525,872918,12525,16000,18.68,-36.85,0.2453,False
XC872918_136,872918,136,16000,21.43,-37.46,0.2382,False
XC872918_3524,872918,3524,16000,15.42,-36.82,0.2515,False
XC872918_6894,872918,6894,16000,15.95,-37.42,0.2428,False
XC875514_10195,875514,10195,16000,10.33,-37.26,0.1854,False
XC875514_181,875514,181,16000,4.81,-42.09,0.0515,False
XC875514_22561,875514,22561,16000,6.57,-40.51,0.1539,False
XC875514_3461,875514,3461,16000,5.18,-42.25,0.0494,False
XC875514_7001,875514,7001,16000,12.21,-36.66,0.1905,False
XC883647_12687,883647,12687,16000,20.97,-24.77,0.5731,False
XC883647_16584,883647,16584,16000,20.99,-27.15,0.5107,False
XC883647_20205,883647,20205,16000,20.30,-27.80,0.5396,False
XC883647_30858,883647,30858,16000,21.52,-26.76,0.6240,False
XC883647_34966,883647,34966,16000,21.34,-26.70,0.6167,False
XC883647_3874,883647,3874,16000,19.29,-28.26,0.5403,False
XC883647_41661,883647,41661,16000,19.37,-27.94,0.6840,False
XC883647_8664,883647,8664,16000,20.53,-27.29,0.5819,False
XC88421_1546,88421,1546,16000,3.12,-28.85,0.2911,False
XC88421_16192,88421,16192,16000,4.41,-27.88,0.2467,False
XC88421_21048,88421,21048,16000,4.53,-27.12,0.2538,False
XC88421_26058,88421,26058,16000,4.31,-27.31,0.2671,False
XC88421_32987,88421,32987,16000,4.77,-26.71,0.2627,False
XC88421_38987,88421,38987,16000,4.55,-26.40,0.2854,False
XC88421_50091,88421,50091,16000,4.12,-26.61,0.2538,False
XC892778_11622,892778,11622,16000,17.51,-22.60,0.8695,False
XC892778_15146,892778,15146,16000,17.42,-22.75,0.8757,False
XC892778_18560,892778,18560,16000,16.76,-21.69,0.9140,False
XC892778_2116,892778,2116,16000,16.27,-23.22,0.8525,False
XC892778_24603,892778,24603,16000,19.40,-21.30,0.9214,False
XC892778_27963,892778,27963,16000,18.49,-22.83,0.9043,False
XC892778_8407,892778,8407,16000,16.36,-23.13,0.8291,False
XC892779_12062,892779,12062,16000,23.42,-21.90,0.9267,False
XC892779_241,892779,241,16000,28.07,-22.34,0.8658,False
XC892779_4936,892779,4936,16000,25.70,-21.06,0.9442,False
XC892779_8458,892779,8458,16000,23.89,-21.80,0.9036,False
XC892780_1070,892780,1070,16000,18.03,-21.72,0.8441,False
XC892780_11098,892780,11098,16000,17.98,-21.64,0.8332,False
XC892780_14340,892780,14340,16000,17.41,-21.55,0.7874,False
XC892780_4343,892780,4343,16000,17.07,-21.54,0.8531,False
XC892780_7695,892780,7695,16000,17.93,-21.48,0.8215,False
XC892781_15741,892781,15741,16000,20.54,-22.45,0.6982,False
XC892781_20683,892781,20683,16000,19.48,-22.27,0.7916,False
XC892781_24399,892781,24399,16000,19.15,-23.44,0.7761,False
XC892781_28719,892781,28719,16000,18.56,-23.32,0.7822,False
XC892781_4879,892781,4879,16000,22.15,-23.16,0.7325,False
XC892781_696,892781,696,16000,20.60,-21.58,0.8192,False
XC892781_8873,892781,8873,16000,20.90,-22.75,0.7276,False
XC895676_23510,895676,23510,16000,15.87,-20.55,0.9179,False
XC895676_28600,895676,28600,16000,14.74,-21.66,0.8752,False
XC895676_33671,895676,33671,16000,14.01,-21.72,0.8576,False
XC895676_37586,895676,37586,16000,14.91,-20.86,0.8701,False
XC895676_5562,895676,5562,16000,14.75,-21.73,0.8820,False
XC895676_8999,895676,8999,16000,14.27,-22.24,0.8729,False
XC895678_22076,895678,22076,16000,15.15,-24.61,0.7404,False
XC895678_26299,895678,26299,16000,15.61,-24.62,0.7395,False
XC895678_30059,895678,30059,16000,15.82,-22.53,0.8100,False
XC895678_33929,895678,33929,16000,15.67,-22.41,0.7781,False
XC895678_3855,895678,3855,16000,14.02,-25.78,0.6005,False
XC895678_39106,895678,39106,16000,17.14,-22.33,0.7904,False
XC895678_56075,895678,56075,16000,13.85,-25.63,0.7723,False
XC895678_68445,895678,68445,16000,15.04,-24.01,0.7559,False
XC895678_79921,895678,79921,16000,16.63,-21.68,0.8513,False
XC895678_9376,895678,9376,16000,14.45,-24.11,0.7101,False
XC936180_1179,936180,1179,16000,7.33,-25.07,0.5204,False
XC936180_12077,936180,12077,16000,6.87,-24.66,0.6548,False
XC936180_15231,936180,15231,16000,4.99,-26.38,0.6019,False
XC936180_25847,936180,25847,16000,7.46,-24.03,0.6668,False
XC936180_31614,936180,31614,16000,7.11,-25.30,0.6609,False
XC936180_34682,936180,34682,16000,7.86,-24.58,0.6881,False
XC936180_40453,936180,40453,16000,7.52,-24.37,0.6150,False
XC936180_45546,936180,45546,16000,7.86,-23.88,0.6182,False
XC936180_5171,936180,5171,16000,8.04,-24.19,0.5576,False
XC936180_8967,936180,8967,16000,6.08,-26.48,0.4921,False
XC941512_10992,941512,10992,16000,11.49,-22.69,0.9278,False
XC941512_14380,941512,14380,16000,13.09,-21.93,0.8938,False
XC941512_17486,941512,17486,16000,11.94,-24.91,0.8713,False
XC941512_22154,941512,22154,16000,12.37,-23.70,0.8447,False
XC941512_2239,941512,2239,16000,11.69,-22.98,0.9167,False
XC941512_25148,941512,25148,16000,11.15,-25.34,0.8331,False
XC941512_29112,941512,29112,16000,10.41,-26.81,0.6401,False
XC941512_34014,941512,34014,16000,10.48,-24.02,0.9189,False
XC941512_39385,941512,39385,16000,12.10,-25.86,0.7937,False
XC941512_7962,941512,7962,16000,11.47,-24.27,0.8779,False
XC94171_0,94171,0,16000,9.15,-28.76,0.5273,False
XC94171_16486,94171,16486,16000,14.39,-27.71,0.5201,False
XC94171_19795,94171,19795,16000,11.97,-28.93,0.5367,False
XC94171_28115,94171,28115,16000,14.15,-26.31,0.7104,False
XC94171_36706,94171,36706,16000,10.89,-29.73,0.6327,False
XC94171_9155,94171,9155,16000,11.83,-27.58,0.5317,False
XC956691_11266,956691,11266,16000,10.79,-33.95,0.2423,False
XC956691_14747,956691,14747,16000,10.46,-33.97,0.2180,False
XC956691_17803,956691,17803,16000,11.56,-32.30,0.2372,False
XC956691_21243,956691,21243,16000,10.12,-34.06,0.2426,False
XC956691_24526,956691,24526,16000,10.81,-32.36,0.2229,False
XC956691_27905,956691,27905,16000,10.77,-34.26,0.2413,False
XC956691_3526,956691,3526,16000,10.76,-33.31,0.2458,False
XC956691_526,956691,526,16000,12.04,-36.17,0.2305,False
XC956691_6526,956691,6526,16000,11.44,-33.47,0.2342,False
XC957165_12621,957165,12621,16000,16.14,-27.72,0.5838,False
XC957165_15642,957165,15642,16000,16.78,-27.31,0.6632,False
XC957165_21566,957165,21566,16000,16.37,-27.51,0.5698,False
XC957165_27096,957165,27096,16000,14.56,-29.47,0.6297,False
XC957165_28,957165,28,16000,16.55,-27.77,0.5756,False
XC957165_3028,957165,3028,16000,14.64,-29.49,0.5726,False
XC957165_31198,957165,31198,16000,15.49,-27.85,0.6054,False
XC957165_6381,957165,6381,16000,16.17,-27.70,0.5685,False
XC957165_9424,957165,9424,16000,14.60,-29.06,0.6055,False
XC957189_11968,957189,11968,16000,9.59,-30.53,0.3485,False
XC957189_14984,957189,14984,16000,10.41,-30.17,0.4622,False
XC957189_18029,957189,18029,16000,9.75,-29.88,0.4528,False
XC957189_25798,957189,25798,16000,12.01,-28.30,0.4334,False
XC957189_29305,957189,29305,16000,15.43,-27.34,0.5146,False
XC957189_5139,957189,5139,16000,9.03,-31.13,0.3098,False
XC957189_8211,957189,8211,16000,9.46,-30.58,0.2865,False
XC957189_837,957189,837,16000,11.85,-28.93,0.4034,False
XC957377_278,957377,278,16000,1.98,-36.04,0.0622,False
XC957377_4051,957377,4051,16000,1.83,-34.80,0.0784,False
XC957377_7669,957377,7669,16000,1.96,-33.28,0.1147,False
XC959979_27308,959979,27308,16000,1.79,-27.12,0.2377,False
XC959979_32824,959979,32824,16000,1.58,-27.23,0.2301,False
XC959979_37674,959979,37674,16000,1.43,-26.93,0.2766,False
XC963967_11291,963967,11291,16000,18.28,-28.80,0.2757,False
XC963967_14808,963967,14808,16000,18.17,-28.88,0.2870,False
XC963967_18414,963967,18414,16000,17.63,-28.86,0.2986,False
XC963967_21966,963967,21966,16000,16.17,-29.16,0.3235,False
XC963967_25536,963967,25536,16000,17.89,-28.15,0.3532,False
XC963967_30004,963967,30004,16000,18.85,-28.03,0.3608,False
XC963967_3464,963967,3464,16000,19.17,-28.33,0.2743,False
XC963967_34717,963967,34717,16000,16.73,-31.17,0.3478,False
XC963967_404,963967,404,16000,17.67,-31.44,0.2481,False
XC963967_7527,963967,7527,16000,19.57,-27.90,0.2721,False
XC963968_170,963968,170,16000,4.18,-24.72,0.3605,False
XC973481_26487,973481,26487,16000,31.34,-20.51,0.8997,False
XC973481_58704,973481,58704,16000,29.84,-22.02,0.8628,False
XC973481_73036,973481,73036,16000,25.37,-27.50,0.7220,False
XC973481_81576,973481,81576,16000,28.24,-24.54,0.7380,False
XC973481_92864,973481,92864,16000,28.53,-24.27,0.7669,False
XC973481_99993,973481,99993,16000,28.88,-22.33,0.7605,False
XC976113_12632,976113,12632,16000,10.99,-25.03,0.7072,False
XC976113_15805,976113,15805,16000,13.21,-22.02,0.7784,False
XC976113_19827,976113,19827,16000,15.36,-20.06,0.9450,False
XC976113_23060,976113,23060,16000,9.49,-26.39,0.9029,False
XC976113_31015,976113,31015,16000,12.88,-23.03,0.7696,False
XC976113_4096,976113,4096,16000,7.72,-28.71,0.6436,False
XC976113_539,976113,539,16000,9.37,-26.12,0.8245,False
XC976113_8506,976113,8506,16000,9.78,-26.39,0.6505,False
XC97965_0,97965,0,16000,12.07,-20.73,1.0000,True
XC97965_11197,97965,11197,16000,12.78,-29.78,0.3835,False
XC97965_14197,97965,14197,16000,14.27,-29.06,0.3731,False
XC97965_20220,97965,20220,16000,5.58,-39.86,0.0738,False
XC97965_3000,97965,3000,16000,16.51,-27.65,0.7016,False
XC97965_6000,97965,6000,16000,12.92,-31.37,0.3264,False
XC984319_10282,984319,10282,16000,10.57,-51.87,0.0430,False
XC984319_13865,984319,13865,16000,10.46,-52.01,0.0371,False
XC984319_1875,984319,1875,16000,10.43,-52.42,0.0367,False
XC984319_21614,984319,21614,16000,12.96,-49.15,0.0493,False
XC984319_27760,984319,27760,16000,7.02,-55.36,0.0414,False
XC984319_39733,984319,39733,16000,10.68,-51.92,0.0368,False
XC984319_43520,984319,43520,16000,10.83,-51.43,0.0389,False
XC984319_48137,984319,48137,16000,10.39,-52.32,0.0327,False
XC984319_53540,984319,53540,16000,9.80,-52.74,0.0327,False
XC984319_6903,984319,6903,16000,10.32,-52.06,0.0377,False
XC988109_10886,988109,10886,16000,2.92,-28.23,0.3256,False
XC988109_14288,988109,14288,16000,2.67,-27.98,0.3189,False
XC988109_22669,988109,22669,16000,2.69,-27.28,0.3087,False
XC988109_27124,988109,27124,16000,2.77,-26.13,0.3400,False
XC988109_37492,988109,37492,16000,3.49,-29.11,0.3062,False
XC988109_4659,988109,4659,16000,3.37,-29.84,0.3185,False
XC989503_3040,989503,3040,16000,12.84,-27.33,0.5086,False
XC989503_40,989503,40,16000,14.38,-26.71,0.5653,False
XC989503_6447,989503,6447,16000,13.05,-27.02,0.5378,False
XC989503_9647,989503,9647,16000,10.98,-27.51,0.4648,False
XC1004728_11350,1004728,11350,16000,15.33,-26.24,0.5380,False
XC1004728_16400,1004728,16400,16000,11.22,-29.90,0.2681,False
XC1004728_19561,1004728,19561,16000,7.45,-33.23,0.1825,False
XC1004728_27477,1004728,27477,16000,6.47,-34.35,0.1985,False
XC1004728_36166,1004728,36166,16000,4.20,-37.04,0.1457,False
XC1004728_41034,1004728,41034,16000,14.33,-26.21,0.5122,False
XC1004728_48141,1004728,48141,16000,14.83,-25.45,0.4946,False
XC1004728_8302,1004728,8302,16000,6.54,-35.02,0.2155,False
XC1016030_12937,1016030,12937,16000,7.72,-28.07,0.1892,False
XC1016030_16497,1016030,16497,16000,9.14,-24.34,0.2955,False
XC1016030_21418,1016030,21418,16000,5.48,-33.32,0.0950,False
XC1067106_11150,1067106,11150,16000,10.71,-33.23,0.1582,False
XC1067106_22610,1067106,22610,16000,9.55,-32.70,0.1734,False
XC1067106_394,1067106,394,16000,9.54,-33.49,0.1503,False
XC1067106_4264,1067106,4264,16000,6.33,-36.77,0.1156,False
XC1070498_17723,1070498,17723,16000,6.75,-37.37,0.1098,False
XC1070498_27087,1070498,27087,16000,8.59,-35.06,0.1194,False
XC1070498_38098,1070498,38098,16000,8.51,-33.22,0.1287,False
XC1070498_6294,1070498,6294,16000,11.10,-32.18,0.1609,False
XC1073299_17930,1073299,17930,16000,28.49,-25.94,0.6732,False
