source_id,species_common,species_scientific,quality_grade,cc_license,type_label,latitude,longitude,country
359295,Yellow-vented Bulbul,Pycnonotus goiavier,A,CC-BY-NC-SA-4.0,call,12.8969,100.8777,Thailand
359318,Large-tailed Nightjar,Caprimulgus macrurus,B,CC-BY-NC-SA-4.0,song,12.8969,100.8777,Thailand
359359,Coppersmith Barbet,Psilopogon haemacephalus,B,CC-BY-NC-SA-4.0,song,17.0184,99.704,Thailand
359360,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-SA-4.0,song,12.8969,100.8777,Thailand
359540,White-breasted Waterhen,Amaurornis phoenicurus,B,CC-BY-NC-ND-4.0,call,5.482,118.2376,Malaysia
359636,Olive-backed Sunbird,Cinnyris jugularis,A,CC-BY-NC-ND-4.0,call,6.0289,116.547,Malaysia
359638,Olive-backed Sunbird,Cinnyris jugularis,A,CC-BY-NC-ND-4.0,song,5.8762,117.9448,Malaysia
359639,Olive-backed Sunbird,Cinnyris jugularis,A,CC-BY-NC-ND-4.0,song,5.8762,117.9448,Malaysia
359641,Olive-backed Sunbird,Cinnyris jugularis,A,CC-BY-NC-ND-4.0,song,5.8762,117.9448,Malaysia
360039,Yellow-vented Bulbul,Pycnonotus goiavier,B,CC-BY-NC-ND-4.0,song,5.3128,115.6617,Malaysia
360058,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-ND-4.0,song,5.37,117.42,Malaysia
360059,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-ND-4.0,song,5.37,117.42,Malaysia
360060,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-ND-4.0,song,5.37,117.42,Malaysia
361795,Pied Fantail,Rhipidura javanica,C,CC-BY-NC-SA-4.0,call,1.4182,103.7209,Singapore
362047,Large-tailed Nightjar,Caprimulgus macrurus,B,CC-BY-NC-SA-4.0,song,12.3092,99.9591,Thailand
362355,Coppersmith Barbet,Psilopogon haemacephalus,C,CC-BY-NC-SA-4.0,call,27.5545,84.5124,Nepal
362686,Large-tailed Nightjar,Caprimulgus macrurus,B,CC-BY-NC-SA-4.0,song,12.3092,99.9591,Thailand
364385,Coppersmith Barbet,Psilopogon haemacephalus,C,CC-BY-NC-SA-4.0,song,18.7821,98.9793,Thailand
365142,Large-tailed Nightjar,Caprimulgus macrurus,A,CC-BY-NC-SA-4.0,song,15.1229,98.8928,Thailand
365384,Coppersmith Barbet,Psilopogon haemacephalus,B,CC-BY-NC-SA-4.0,song,8.1275,98.6221,Thailand
365385,White-throated Kingfisher,Halcyon smyrnensis,A,CC-BY-NC-SA-4.0,song,8.1275,98.6221,Thailand
365386,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,call,8.1275,98.6221,Thailand
365725,White-breasted Waterhen,Amaurornis phoenicurus,B,CC-BY-NC-SA-4.0,call,-8.5096,115.2509,Indonesia
369243,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-ND-4.0,song,10.1128448,76.70223,India
369310,Coppersmith Barbet,Psilopogon haemacephalus,C,CC-BY-NC-ND-4.0,song,10.3,77.25,India
369312,Coppersmith Barbet,Psilopogon haemacephalus,C,CC-BY-NC-ND-4.0,song,10.3,77.25,India
369314,Coppersmith Barbet,Psilopogon haemacephalus,B,CC-BY-NC-ND-4.0,song,11.5515,76.6501,India
369387,Common Tailorbird,Orthotomus sutorius,A,CC-BY-NC-ND-4.0,song,11.5389,76.6428,India
369547,Spotted Dove,Spilopelia chinensis,A,CC-BY-NC-ND-4.0,song,11.4639,76.6798,India
369563,Collared Kingfisher,Todiramphus chloris,C,CC-BY-NC-ND-4.0,call,11.797488,92.7176571,India
369564,Collared Kingfisher,Todiramphus chloris,B,CC-BY-NC-ND-4.0,call,11.797488,92.7176571,India
369566,Collared Kingfisher,Todiramphus chloris,C,CC-BY-NC-ND-4.0,call,11.797488,92.7176571,India
369567,Collared Kingfisher,Todiramphus chloris,B,CC-BY-NC-ND-4.0,call,11.797488,92.7176571,India
36965,Collared Kingfisher,Todiramphus chloris,B,CC-BY-NC-ND-2.5,call,6.7162,116.3445,Malaysia
370329,Common Tailorbird,Orthotomus sutorius,A,CC-BY-NC-ND-4.0,call,10.1128,76.7022,India
371664,Common Iora,Aegithina tiphia,B,CC-BY-NC-SA-4.0,song,11.4377,107.4193,Vietnam
37625,Asian Koel,Eudynamys scolopaceus,B,CC-BY-NC-ND-2.5,song,3.3367,101.2439,Malaysia
376315,Collared Kingfisher,Todiramphus chloris,B,CC-BY-NC-SA-4.0,song,-7.2435,109.1279,Indonesia
376316,Collared Kingfisher,Todiramphus chloris,B,CC-BY-NC-SA-4.0,song,-7.2435,109.1279,Indonesia
376598,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,call,14.3657,121.0335,Philippines
377406,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,call,18.7363,73.7326,India
379921,Pied Fantail,Rhipidura javanica,C,CC-BY-NC-SA-4.0,call,18.3533,99.4751,Thailand
381375,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,call,18.3479,99.4872,Thailand
381376,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,call,18.3479,99.4872,Thailand
38187,Large-tailed Nightjar,Caprimulgus macrurus,B,CC-BY-NC-ND-2.5,other,-7.8317,114.4139,Indonesia
38333,White-breasted Waterhen,Amaurornis phoenicurus,B,CC-BY-NC-ND-2.5,call,-8.2785,115.1534,Indonesia
38335,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-ND-2.5,song,-8.2785,115.1534,Indonesia
38504,Common Iora,Aegithina tiphia,B,CC-BY-NC-ND-2.5,song,-8.5121,115.2671,Indonesia
38505,Common Iora,Aegithina tiphia,B,CC-BY-NC-ND-2.5,call,-8.5121,115.2671,Indonesia
385666,Common Tailorbird,Orthotomus sutorius,B,CC-BY-NC-ND-4.0,call,3.1253,101.616,Malaysia
38821,Common Iora,Aegithina tiphia,B,CC-BY-NC-SA-3.0,call,5.9873,116.0889,Malaysia
39156,Collared Kingfisher,Todiramphus chloris,B,CC-BY-NC-SA-3.0,call,5.9873,116.0889,Malaysia
391990,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,flight call,15.5255,73.9154,India
394034,Large-tailed Nightjar,Caprimulgus macrurus,B,CC-BY-NC-SA-4.0,song,12.7982,99.4534,Thailand
394872,White-breasted Waterhen,Amaurornis phoenicurus,B,CC-BY-NC-SA-4.0,call,15.5333,73.8135,India
395142,Large-tailed Nightjar,Caprimulgus macrurus,B,CC-BY-NC-SA-4.0,song,5.3891,116.1711,Malaysia
396952,Yellow-vented Bulbul,Pycnonotus goiavier,C,CC-BY-NC-SA-4.0,call,13.8577,100.4663,Thailand
397414,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-SA-4.0,call,13.8577,100.4663,Thailand
397623,Olive-backed Sunbird,Cinnyris jugularis,A,CC-BY-NC-ND-4.0,call,12.7989,99.4539,Thailand
398701,Olive-backed Sunbird,Cinnyris jugularis,B,CC-BY-NC-SA-4.0,song,5.873,117.9399,Malaysia
399064,Pied Fantail,Rhipidura javanica,C,CC-BY-NC-SA-4.0,call,13.7308,100.5671,Thailand
400193,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-SA-4.0,call,15.5352,73.7621,India
400194,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-SA-4.0,call,15.5352,73.7621,India
40034,Collared Kingfisher,Todiramphus chloris,B,CC-BY-NC-SA-3.0,call,1.313095,103.813677,Singapore
40038,Olive-backed Sunbird,Cinnyris jugularis,B,CC-BY-NC-SA-3.0,song,1.313095,103.813677,Singapore
40046,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-3.0,call,1.313095,103.813677,Singapore
40065,Yellow-vented Bulbul,Pycnonotus goiavier,B,CC-BY-NC-SA-3.0,song,-8.7014,115.1742,Indonesia
401214,Coppersmith Barbet,Psilopogon haemacephalus,C,CC-BY-NC-SA-4.0,call,15.5552,73.8863,India
401924,Pied Fantail,Rhipidura javanica,C,CC-BY-NC-SA-4.0,song,13.8549,100.4735,Thailand
401927,Yellow-vented Bulbul,Pycnonotus goiavier,C,CC-BY-NC-SA-4.0,call,13.8549,100.4735,Thailand
402013,Collared Kingfisher,Todiramphus chloris,B,CC-BY-NC-SA-4.0,call,13.8549,100.4735,Thailand
403052,Yellow-vented Bulbul,Pycnonotus goiavier,C,CC-BY-NC-SA-4.0,call,13.8549,100.4735,Thailand
403727,Collared Kingfisher,Todiramphus chloris,B,CC-BY-NC-SA-4.0,call,12.4917,122.2717,Philippines
403728,Collared Kingfisher,Todiramphus chloris,B,CC-BY-NC-SA-4.0,call,12.4917,122.2717,Philippines
403742,Coppersmith Barbet,Psilopogon haemacephalus,C,CC-BY-NC-SA-4.0,call,14.7641,120.2837,Philippines
403966,Coppersmith Barbet,Psilopogon haemacephalus,C,CC-BY-NC-SA-4.0,call,26.8783,78.5665,India
406127,Coppersmith Barbet,Psilopogon haemacephalus,C,CC-BY-NC-SA-4.0,call,11.096,76.6518,India
409378,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-ND-4.0,song,-4.9178,105.7489,Indonesia
409379,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-ND-4.0,song,-4.9178,105.7489,Indonesia
413677,Collared Kingfisher,Todiramphus chloris,B,CC-BY-NC-ND-4.0,song,-8.2756,115.1511,Indonesia
41383,Yellow-vented Bulbul,Pycnonotus goiavier,B,CC-BY-NC-SA-3.0,song,12.48333,106.01667,Cambodia
414018,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-SA-4.0,call,14.3819,101.8782,Thailand
415477,Yellow-vented Bulbul,Pycnonotus goiavier,B,CC-BY-NC-SA-4.0,call,13.6183,100.669,Thailand
41732,Common Iora,Aegithina tiphia,B,CC-BY-NC-ND-2.5,song,,,Thailand
423125,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-SA-4.0,call,2.3034,111.8253,Malaysia
42618,Collared Kingfisher,Todiramphus chloris,A,CC-BY-NC-SA-3.0,call,1.5106,125.195,Indonesia
426432,Large-tailed Nightjar,Caprimulgus macrurus,A,CC-BY-NC-ND-4.0,song,26.672638,91.004331,India
426433,Large-tailed Nightjar,Caprimulgus macrurus,B,CC-BY-NC-ND-4.0,song,26.672638,91.004331,India
426538,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-ND-4.0,call,26.672638,91.004331,India
430263,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,song,21.1214,94.8581,Myanmar
431502,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,song,-1.1313,98.9678,Indonesia
431504,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,song,-1.1313,98.9678,Indonesia
433760,White-throated Kingfisher,Halcyon smyrnensis,A,CC-BY-NC-SA-4.0,song,26.8428,75.7916,India
433840,Spotted Dove,Spilopelia chinensis,B,CC-BY-NC-SA-4.0,call,1.5249,110.3123,Malaysia
433841,Spotted Dove,Spilopelia chinensis,B,CC-BY-NC-SA-4.0,call,1.5249,110.3123,Malaysia
436748,White-throated Kingfisher,Halcyon smyrnensis,A,CC-BY-NC-SA-4.0,flight call,15.5334,73.8286,India
437112,Yellow-vented Bulbul,Pycnonotus goiavier,C,CC-BY-NC-SA-4.0,call,1.5252,110.3125,Malaysia
438462,Olive-backed Sunbird,Cinnyris jugularis,B,CC-BY-NC-SA-4.0,call,1.5249,110.3122,Malaysia
438463,Olive-backed Sunbird,Cinnyris jugularis,B,CC-BY-NC-SA-4.0,call,1.5249,110.3122,Malaysia
438464,Olive-backed Sunbird,Cinnyris jugularis,B,CC-BY-NC-SA-4.0,call,1.5249,110.3122,Malaysia
439489,Olive-backed Sunbird,Cinnyris jugularis,B,CC-BY-NC-SA-4.0,call,1.5249,110.3124,Malaysia
439490,Yellow-vented Bulbul,Pycnonotus goiavier,C,CC-BY-NC-SA-4.0,call,1.5252,110.3123,Malaysia
441821,Spotted Dove,Spilopelia chinensis,B,CC-BY-NC-SA-4.0,song,1.5249,110.3123,Malaysia
442340,Common Tailorbird,Orthotomus sutorius,B,CC-BY-NC-SA-4.0,call,13.8264,79.95,India
442555,White-breasted Waterhen,Amaurornis phoenicurus,B,CC-BY-NC-SA-4.0,call,24.8841,121.6645,Taiwan
442733,Pied Fantail,Rhipidura javanica,C,CC-BY-NC-SA-4.0,call,1.4216,103.7286,Singapore
443314,Coppersmith Barbet,Psilopogon haemacephalus,C,CC-BY-NC-SA-4.0,call,19.9062,73.8243,India
444228,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-SA-4.0,call,22.2846,70.7642,India
445743,Yellow-vented Bulbul,Pycnonotus goiavier,C,CC-BY-NC-SA-4.0,song,1.5249,110.3123,Malaysia
446848,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-ND-4.0,call,,,Philippines
447267,Spotted Dove,Spilopelia chinensis,B,CC-BY-NC-SA-4.0,song,18.6688,98.6394,Thailand
447292,White-breasted Waterhen,Amaurornis phoenicurus,A,CC-BY-NC-SA-4.0,song,18.6708,98.655,Thailand
447294,White-breasted Waterhen,Amaurornis phoenicurus,A,CC-BY-NC-SA-4.0,song,18.6708,98.655,Thailand
44805,Coppersmith Barbet,Psilopogon haemacephalus,B,CC-BY-NC-ND-2.5,song,15.495,73.783,India
448087,Olive-backed Sunbird,Cinnyris jugularis,B,CC-BY-NC-ND-4.0,song,,,Malaysia
448094,Collared Kingfisher,Todiramphus chloris,C,CC-BY-NC-ND-4.0,call,3.1246,101.616,Malaysia
44835,Coppersmith Barbet,Psilopogon haemacephalus,B,CC-BY-NC-ND-2.5,song,15.399,74.176,India
44845,Coppersmith Barbet,Psilopogon haemacephalus,B,CC-BY-NC-ND-2.5,song,15.399,74.176,India
44935,Spotted Dove,Spilopelia chinensis,B,CC-BY-NC-ND-2.5,song,11.5601,76.652,India
454040,Common Tailorbird,Orthotomus sutorius,A,CC-BY-NC-SA-4.0,call,23.6496,87.2454,India
456703,Yellow-vented Bulbul,Pycnonotus goiavier,B,CC-BY-NC-SA-4.0,call,4.39,102.4,Malaysia
459293,Coppersmith Barbet,Psilopogon haemacephalus,B,CC-BY-NC-SA-4.0,call,12.9912,80.2363,India
460164,White-throated Kingfisher,Halcyon smyrnensis,A,CC-BY-NC-ND-4.0,call,27.1593,77.5232,India
460165,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-ND-4.0,song,27.1593,77.5232,India
460175,Common Tailorbird,Orthotomus sutorius,A,CC-BY-NC-ND-4.0,call,27.1593,77.5232,India
461218,Yellow-vented Bulbul,Pycnonotus goiavier,C,CC-BY-NC-SA-4.0,song,8.083,98.2936,Thailand
461513,Large-tailed Nightjar,Caprimulgus macrurus,A,CC-BY-NC-SA-4.0,call,8.8445,98.2729,Thailand
461515,Coppersmith Barbet,Psilopogon haemacephalus,B,CC-BY-NC-SA-4.0,call,8.8445,98.2729,Thailand
461633,Large-tailed Nightjar,Caprimulgus macrurus,A,CC-BY-NC-SA-4.0,call,8.8445,98.2729,Thailand
462432,White-breasted Waterhen,Amaurornis phoenicurus,A,CC-BY-NC-SA-4.0,call,13.7472,100.8191,Thailand
463124,Coppersmith Barbet,Psilopogon haemacephalus,C,CC-BY-NC-SA-4.0,call,4.6027,101.1117,Malaysia
46585,Yellow-vented Bulbul,Pycnonotus goiavier,C,CC-BY-NC-SA-3.0,song,5.9848,116.0751,Malaysia
469471,Coppersmith Barbet,Psilopogon haemacephalus,C,CC-BY-NC-SA-4.0,call,12.9912,80.2363,India
472569,White-breasted Waterhen,Amaurornis phoenicurus,B,CC-BY-NC-ND-4.0,call,27.1593,77.5232,India
472611,Large-tailed Nightjar,Caprimulgus macrurus,B,CC-BY-NC-ND-4.0,song,29.54,79.1,India
472751,White-throated Kingfisher,Halcyon smyrnensis,A,CC-BY-NC-ND-4.0,call,28.464,76.893,India
472752,White-throated Kingfisher,Halcyon smyrnensis,A,CC-BY-NC-ND-4.0,call,27.1593,77.5232,India
472753,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-ND-4.0,call,27.1593,77.5232,India
472857,Common Tailorbird,Orthotomus sutorius,A,CC-BY-NC-ND-4.0,call,27.1593,77.5232,India
473062,Spotted Dove,Spilopelia chinensis,B,CC-BY-NC-ND-4.0,song,29.54,79.1,India
473850,Common Iora,Aegithina tiphia,B,CC-BY-NC-ND-4.0,song,10.0965,77.0582,India
474093,Spotted Dove,Spilopelia chinensis,B,CC-BY-NC-ND-4.0,song,11.7013,76.6361,India
477125,Collared Kingfisher,Todiramphus chloris,A,CC-BY-NC-SA-4.0,call,14.3657,121.0335,Philippines
477297,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,song,-1.7124,103.4003,Indonesia
477311,Yellow-vented Bulbul,Pycnonotus goiavier,C,CC-BY-NC-SA-4.0,song,-1.7124,103.4003,Indonesia
477488,Yellow-vented Bulbul,Pycnonotus goiavier,A,CC-BY-NC-SA-4.0,song,7.0811,125.5992,Philippines
478316,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-ND-4.0,call,0.3725,101.8577,Indonesia
479829,White-breasted Waterhen,Amaurornis phoenicurus,B,CC-BY-NC-ND-4.0,call,0.3725,101.8577,Indonesia
479859,Common Iora,Aegithina tiphia,A,CC-BY-NC-ND-4.0,call,0.3725,101.8577,Indonesia
481181,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-ND-4.0,call,0.3725,101.8577,Indonesia
481276,Collared Kingfisher,Todiramphus chloris,B,CC-BY-NC-SA-4.0,call,13.5151,100.6589,Thailand
484451,Common Tailorbird,Orthotomus sutorius,A,CC-BY-NC-SA-4.0,call,23.8201,90.3472,Bangladesh
484953,Spotted Dove,Spilopelia chinensis,B,CC-BY-NC-SA-4.0,"call, song",30.2805,77.9608,India
487799,Yellow-vented Bulbul,Pycnonotus goiavier,A,CC-BY-NC-ND-4.0,call,-6.1053,106.7356,Indonesia
487800,Yellow-vented Bulbul,Pycnonotus goiavier,C,CC-BY-NC-ND-4.0,call,-6.1053,106.7356,Indonesia
491960,Yellow-vented Bulbul,Pycnonotus goiavier,A,CC-BY-NC-SA-4.0,call,4.382,102.3999,Malaysia
491961,Yellow-vented Bulbul,Pycnonotus goiavier,A,CC-BY-NC-SA-4.0,song,4.382,102.3999,Malaysia
491974,Large-tailed Nightjar,Caprimulgus macrurus,C,CC-BY-NC-SA-4.0,song,4.382,102.3999,Malaysia
496315,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-ND-4.0,song,10.267,106.7564,Vietnam
498024,Yellow-vented Bulbul,Pycnonotus goiavier,B,CC-BY-NC-SA-4.0,call,1.4111,103.9047,Singapore
498025,Large-tailed Nightjar,Caprimulgus macrurus,B,CC-BY-NC-SA-4.0,call,1.4111,103.9047,Singapore
498369,White-breasted Waterhen,Amaurornis phoenicurus,B,CC-BY-NC-ND-4.0,call,-1.1963,98.9791,Indonesia
498802,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-ND-4.0,call,-1.1963,98.9791,Indonesia
498803,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-ND-4.0,song,-1.1963,98.9791,Indonesia
498804,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-ND-4.0,song,-1.1963,98.9791,Indonesia
498806,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-ND-4.0,call,-1.1963,98.9791,Indonesia
498807,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-ND-4.0,song,-1.1963,98.9791,Indonesia
498808,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-ND-4.0,song,-1.1963,98.9791,Indonesia
498809,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-ND-4.0,call,-1.1963,98.9791,Indonesia
498810,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-ND-4.0,call,-1.1963,98.9791,Indonesia
498811,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-ND-4.0,song,-1.1963,98.9791,Indonesia
501340,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-ND-4.0,song,2.3814,96.3509,Indonesia
501959,Yellow-vented Bulbul,Pycnonotus goiavier,B,CC-BY-NC-ND-4.0,call,,,Philippines
503457,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-ND-4.0,song,,,Malaysia
507731,Large-tailed Nightjar,Caprimulgus macrurus,B,CC-BY-NC-SA-4.0,song,29.5334,78.9334,India
507734,Large-tailed Nightjar,Caprimulgus macrurus,A,CC-BY-NC-SA-4.0,song,29.5334,78.9334,India
507746,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,call,29.5334,78.9334,India
507751,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,call,29.5334,78.9334,India
507753,Coppersmith Barbet,Psilopogon haemacephalus,B,CC-BY-NC-SA-4.0,call,29.5334,78.9334,India
507756,White-throated Kingfisher,Halcyon smyrnensis,A,CC-BY-NC-SA-4.0,call,29.5334,78.9334,India
509761,Yellow-vented Bulbul,Pycnonotus goiavier,B,CC-BY-NC-SA-4.0,call,12.5514,102.046,Thailand
511255,Yellow-vented Bulbul,Pycnonotus goiavier,A,CC-BY-NC-SA-4.0,call,4.382,102.3999,Malaysia
513453,White-throated Kingfisher,Halcyon smyrnensis,A,CC-BY-NC-ND-4.0,song,3.2095,101.7561,Malaysia
514743,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-SA-4.0,call,13.7472,100.8191,Thailand
516019,Yellow-vented Bulbul,Pycnonotus goiavier,C,CC-BY-NC-SA-4.0,call,1.5532,110.3471,Malaysia
516499,Common Iora,Aegithina tiphia,B,CC-BY-NC-SA-4.0,call,12.5509,102.0452,Thailand
518843,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-SA-4.0,call,2.5282,101.8149,Malaysia
519900,Spotted Dove,Spilopelia chinensis,B,CC-BY-NC-SA-4.0,song,13.9667,104.8833,Cambodia
519945,Pied Fantail,Rhipidura javanica,C,CC-BY-NC-SA-4.0,song,11.6543,104.8781,Cambodia
523554,Asian Koel,Eudynamys scolopaceus,B,CC-BY-NC-SA-4.0,song,3.1638,101.728,Malaysia
528823,Coppersmith Barbet,Psilopogon haemacephalus,C,CC-BY-NC-SA-4.0,call,-6.5976,106.7996,Indonesia
528888,Coppersmith Barbet,Psilopogon haemacephalus,C,CC-BY-NC-SA-4.0,call,1.3671,103.6963,Singapore
530839,Coppersmith Barbet,Psilopogon haemacephalus,B,CC-BY-NC-SA-4.0,song,17.4054,78.5317,India
530842,Coppersmith Barbet,Psilopogon haemacephalus,C,CC-BY-NC-SA-4.0,song,17.4054,78.5317,India
530844,Coppersmith Barbet,Psilopogon haemacephalus,B,CC-BY-NC-SA-4.0,song,16.879,82.2462,India
531533,Coppersmith Barbet,Psilopogon haemacephalus,B,CC-BY-NC-SA-4.0,song,20.2659,100.0345,Thailand
531534,Coppersmith Barbet,Psilopogon haemacephalus,B,CC-BY-NC-SA-4.0,song,20.2659,100.0345,Thailand
531611,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-SA-4.0,song,20.1299,99.164,Thailand
531612,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-SA-4.0,song,20.1299,99.164,Thailand
533623,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,call,22.4293,88.4007,India
534388,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-SA-4.0,song,22.551,113.9971,China
534568,Coppersmith Barbet,Psilopogon haemacephalus,B,CC-BY-NC-SA-4.0,call,16.536,101.1601,Thailand
536932,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-SA-4.0,call,1.5249,110.3122,Malaysia
537745,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,call,0.9499,101.3454,Indonesia
537772,Common Tailorbird,Orthotomus sutorius,A,CC-BY-NC-SA-4.0,song,22.551,113.9971,China
537773,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,flight call,11.5347,75.7054,India
537914,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-SA-4.0,song,17.9437,102.6431,Laos
537915,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-SA-4.0,call,17.9437,102.6431,Laos
53860,Coppersmith Barbet,Psilopogon haemacephalus,C,CC-BY-NC-ND-2.5,song,14.13583,121.19,Philippines
538803,Yellow-vented Bulbul,Pycnonotus goiavier,B,CC-BY-NC-SA-4.0,call,12.5524,102.0456,Thailand
541285,White-breasted Waterhen,Amaurornis phoenicurus,B,CC-BY-NC-SA-4.0,song,26.6556,128.0186,Japan
541293,Yellow-vented Bulbul,Pycnonotus goiavier,B,CC-BY-NC-SA-4.0,song,3.1676,101.7728,Malaysia
541302,Yellow-vented Bulbul,Pycnonotus goiavier,C,CC-BY-NC-SA-4.0,song,3.1676,101.7728,Malaysia
541306,Yellow-vented Bulbul,Pycnonotus goiavier,B,CC-BY-NC-SA-4.0,song,3.1676,101.7728,Malaysia
541369,Common Tailorbird,Orthotomus sutorius,B,CC-BY-NC-SA-4.0,,22.4806,88.366,India
545686,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,"call, song",6.9,79.8664,Sri Lanka
547500,Coppersmith Barbet,Psilopogon haemacephalus,B,CC-BY-NC-ND-4.0,song,13.0172,77.5671,India
547501,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-ND-4.0,song,13.0172,77.5671,India
547505,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-ND-4.0,song,30.2825,77.9735,India
547506,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-ND-4.0,song,30.2825,77.9735,India
547513,Common Tailorbird,Orthotomus sutorius,A,CC-BY-NC-ND-4.0,song,30.2825,77.9735,India
547540,White-throated Kingfisher,Halcyon smyrnensis,A,CC-BY-NC-ND-4.0,song,30.2825,77.9735,India
548744,White-breasted Waterhen,Amaurornis phoenicurus,B,CC-BY-NC-SA-4.0,call,18.6472,72.8903,India
551633,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-SA-4.0,song,,,India
551671,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,call,,,India
553021,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-SA-4.0,song,17.8269,102.6764,Laos
555514,Common Tailorbird,Orthotomus sutorius,A,CC-BY-NC-SA-4.0,song,17.9281,102.7539,Laos
555515,Common Tailorbird,Orthotomus sutorius,A,CC-BY-NC-SA-4.0,song,17.9281,102.7539,Laos
555516,Coppersmith Barbet,Psilopogon haemacephalus,B,CC-BY-NC-SA-4.0,song,17.9281,102.7539,Laos
559648,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,call,13.0167,101.0098,Thailand
559887,Common Tailorbird,Orthotomus sutorius,A,CC-BY-NC-SA-4.0,call,12.5467,102.0672,Thailand
560109,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-SA-4.0,"aberrant, call",26.2702,72.9614,India
565732,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,song,18.023,102.4515,Laos
566000,Spotted Dove,Spilopelia chinensis,B,CC-BY-NC-SA-4.0,song,5.462,100.19,Malaysia
566244,Asian Koel,Eudynamys scolopaceus,B,CC-BY-NC-SA-4.0,song,5.4598,100.2072,Malaysia
